start_time,end_time,wav_file,text,emotion,speaker
131.92,140.13,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F031.wav,"There's actually, a friend of mine is um- moving out of her place and her place is amazing-- And it's really cheap.",0,Ses05M_impro07_F
138.14,139.47,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M032.wav,Really?,4,Ses05M_impro07_M
139.74,140.76,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M033.wav,Really?,4,Ses05M_impro07_M
140.38,141.46,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F032.wav,yeah.,2,Ses05M_impro07_F
140.83,144.64,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M034.wav,Cheap is exactly what I need- Because I have no money at all.,4,Ses05M_impro07_M
143.88,145.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F033.wav,Okay.,2,Ses05M_impro07_F
144.65,145.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M035.wav,"But, uh--",4,Ses05M_impro07_M
147.16,154.83,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M036.wav,"Loans, scholarships, I've got a lot of scholarships-- Yeah, yeah. I'm- I'm half Native American so I get all those scholarships, too. yeah.",4,Ses05M_impro07_M
148.57,150.91,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F035.wav,"You've got a lot- oh, awesome.",0,Ses05M_impro07_F
153.34,154.99,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F036.wav,Oh cool.,0,Ses05M_impro07_F
154.8326,159.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M037.wav,"So it comes Indian like. And you know I'm kind of smart, so.",4,Ses05M_impro07_M
158.8,160.0,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F037.wav,Yeah.,4,Ses05M_impro07_F
161.16,162.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F038.wav,totally.,2,Ses05M_impro07_F
162.62,164.07,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F039.wav,good for you.,0,Ses05M_impro07_F
164.01,172.39,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M039.wav,"And yeah, well, I mean, basically I just applied for any and every possible scholarship and grant that could come by, so I can go.",0,Ses05M_impro07_M
171.16,172.69,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F040.wav,the way to do it.,2,Ses05M_impro07_F
172.43,179.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M040.wav,"Yeah, yeah, yeah.  And it's gonna work out.  I'm gonna be able to pay for it, I'm gonna go, I mean, I'll have a little debt in the end.  But I don't care.",4,Ses05M_impro07_M
173.64,175.85,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F041.wav,"Wow, are you so excited?",4,Ses05M_impro07_F
179.91,184.01,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M041.wav,It's just you know a dream come true.  How could you not be excited about a dream come true?,4,Ses05M_impro07_M
183.45,188.43,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F042.wav,"You're gonna be so busy, too. You're going to have to work so hard.",4,Ses05M_impro07_F
185.55,187.49,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M042.wav,"Oh I know, I know.",4,Ses05M_impro07_M
187.56,192.39,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M043.wav,"But I'm so looking forward to being so busy. You know what I mean?  It's the kind of busy you've got to love, right?",4,Ses05M_impro07_M
192.44,198.07,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M044.wav,Because you're doing something you love.  That's the kind of busy you want.  I want to be able to do that for the rest of my life.  Be that kind of busy.,4,Ses05M_impro07_M
197.61,201.43,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F044.wav,All right.  Wow.  So exciting.,4,Ses05M_impro07_F
200.48,205.39,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M045.wav,I had to tell you right away.  I knew you'd be excited.,4,Ses05M_impro07_M
205.63,207.05,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M046.wav,We'll have fun.,0,Ses05M_impro07_M
206.71,209.28,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F045.wav,Yeah.  We'll have so much fun.,0,Ses05M_impro07_F
208.6,212.11,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M047.wav,Great.  Okay.,4,Ses05M_impro07_M
2.7277,5.36,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav,"D.S.L. Extreme, can I help you?",2,Ses05M_impro08_M
4.45,31.2,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F000.wav,"Hi, I need- I need some help.  I've been transferred to, like, eight different departments and I've told my problem to every single department, and then they just send me to another one and say they are going to send all my information so I won't have to repeat it, and then that person doesn't know what's going on.  And I've restated my story about eight different times and I just want somebody to help me get my connection back, because this happens every two weeks.  And I want to know what to do to stop it from happening again.",5,Ses05M_impro08_F
30.37,32.89,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav,This happens every two weeks?,2,Ses05M_impro08_M
31.86,34.84,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F001.wav,Yeah.  That my service just goes out.,5,Ses05M_impro08_F
34.13,35.79,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav,You've lost your connection.,2,Ses05M_impro08_M
35.21,36.19,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F002.wav,yeah.,5,Ses05M_impro08_F
35.8,36.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav,okay.,2,Ses05M_impro08_M
36.36,47.06,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F003.wav,"And I'll reset the IP address.  I will do like, you know, direct connect the modem to my computer, and then reset everything, and then put the router back in. And-",5,Ses05M_impro08_F
46.13,48.3,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav,Hmm.  Mmm.,2,Ses05M_impro08_M
47.07,51.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F004.wav,"Is not, It it It will work again for like a week and then it goes out again.",5,Ses05M_impro08_F
51.1,53.68,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav,Has somebody tried to pin your site?,2,Ses05M_impro08_M
53.02,56.23,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F005.wav,"Uh, yeah.  We've pinned it a couple of times.",2,Ses05M_impro08_F
55.52,61.98,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav,"Okay. Um-  Well, I don't know.  And it consistently happens every two weeks?",2,Ses05M_impro08_M
61.5,66.91,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F006.wav,"Pretty much, yeah - I don't know if it's, like, bad phone lines or something.",2,Ses05M_impro08_F
65.87,69.61,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav,"Well, you know what, does your D.S.L. cable -- you have D.S.L., right?",2,Ses05M_impro08_M
69.07,70.27,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F007.wav,Hmm. Mmm.,2,Ses05M_impro08_F
69.64,77.48,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav,"Okay.  Does your D.S.L. cable, you know, travel a long distance by any chance? - Does it go through any windows?  I mean, is it --",2,Ses05M_impro08_M
74.37,75.93,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav,yeah.,2,Ses05M_impro08_F
77.22,81.06,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F009.wav,"It goes- It goes, like, through doorways.  But it goes a long distance.",2,Ses05M_impro08_F
80.36,90.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav,"Okay.  Is it being- Is it being compressed between anything by any chance?  Because sometimes your connection can be you know, disrupted by, you know, the cable being squished.",2,Ses05M_impro08_M
90.88,96.92,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav,"Yeah. That can be- That can create a bad connection.  And it won't always be a bad connection, but it will be bad off and on.",2,Ses05M_impro08_M
96.14,103.26,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F011.wav,"Well, I- I can check that.  Is there anything else we can do, too?  Like, I'll go through and check the line throughout the house, but --",2,Ses05M_impro08_F
102.51,111.79,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav,"Yeah, well, absolutely.  What we can -- let's just go ahead and just do a basic diagnostic of your system first off, okay.  Can you go down to your start button?",2,Ses05M_impro08_M
111.18,112.63,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F012.wav,Uh huh.,2,Ses05M_impro08_F
111.84,115.98,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav,"Okay, And uh- go ahead and click on run.",2,Ses05M_impro08_M
115.46,116.6,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F013.wav,All right.,2,Ses05M_impro08_F
116.02,119.23,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav,Okay.  We're gonna get your -- a little black box is going to come up.  Do you see that?,2,Ses05M_impro08_M
118.51,119.77,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F014.wav,"Yeah, I see that.",2,Ses05M_impro08_F
119.24,125.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav,"Okay Uh- You've got your C calling, go ahead and type in directory list.",2,Ses05M_impro08_M
125.04,126.04,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav,Okay.,2,Ses05M_impro08_F
125.69,126.79,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav,And hit enter.,2,Ses05M_impro08_M
126.45,127.76,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav,Okay.,2,Ses05M_impro08_F
126.91,129.1,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav,Okay?  Can you tell me what that says?,2,Ses05M_impro08_M
128.8,134.4,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F017.wav,"Uh, it it's like a bunch of different letter and numbers and stuff.",2,Ses05M_impro08_F
133.47,143.18,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav,"Okay Okay, And Um- letters and numbers and stuff.  Uh- Can you - Can you just type in IP address search? And hit enter.",2,Ses05M_impro08_M
141.73,143.99,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F018.wav,"Uh huh, Okay.",2,Ses05M_impro08_F
143.57,146.37,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav,Okay?  Does it list your IP address there?,2,Ses05M_impro08_M
145.92,149.28,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav,"Uh, yeah looks -- no, no.  It's set to zeros.",2,Ses05M_impro08_F
148.94,160.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav,"It's set to zeros.  Okay, maybe that's our problem.  That could very well be our problem there.  Somehow you've lost your IP address.  I'm not sure why that would happen every week.  It could be a cycling issue, something like that.  But let's go ahead and type your IP address in again.",2,Ses05M_impro08_M
163.12,170.17,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav,"Well, if it does happen again, let me give you my direct number and you can call me.  Actually, I'll give you my cell number. Um- It's --",2,Ses05M_impro08_M
170.45,176.26,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav,"Of course.  we seriously- Yeah, I mean, obviously you've worked- you know -- I don't want to hassle you anymore.",2,Ses05M_impro08_M
174.23,188.69,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F022.wav,"Oh, my God.  I can't even tell you how much of a relief that is.  I literally call and talk to five different people.  Like last week it went off and I spent an hour and a half on the phone with different people.  And I've been doing that like every, every other week for months now.",0,Ses05M_impro08_F
187.72,189.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav,I completely understand.,2,Ses05M_impro08_M
188.86,190.85,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F023.wav,It's so frustrating.,5,Ses05M_impro08_F
189.62,192.61,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav,Absolutely. And I just don't want that to happen to you anymore.,2,Ses05M_impro08_M
192.93,195.16,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav,Absolutely.  It's a new service we are offering.,2,Ses05M_impro08_M
194.5,197.08,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F025.wav,"Yeah, accountability.  It's awesome.",0,Ses05M_impro08_F
195.67,202.37,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav,Uh huh Uh huh We want you to be happy.  You're our customer.  You're the most important thing. Okay?,2,Ses05M_impro08_M
200.67,207.55,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F026.wav,"Wow.  You know I was thinking about changing internet providers, but but that- that really is enough to change my mind.",0,Ses05M_impro08_F
207.21,214.11,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav,"Great.  Well, that makes me very happy.  That makes us all happy here at D.S.L. Extreme.  Is there anything else I can help you with?",0,Ses05M_impro08_M
213.46,219.2,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F027.wav,No.  I'm just gonna go have a fantastic day now.,0,Ses05M_impro08_F
217.96,221.09,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav,All right.  You have a wonderful day.  Call us anytime.,2,Ses05M_impro08_M
220.44,222.15,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav,Okay.  Thanks.,0,Ses05M_impro08_F
221.15,222.83,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav,"All right.  Bye, bye.",0,Ses05M_impro08_M
6.07,10.29,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav,What's he going to say?  Maybe we should tell him before he sees it.,1,Ses05M_script01_1_F
10.95,16.96,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav,When?  I was the first one up.  He was still in bed.  How could he have seen it?,1,Ses05M_script01_1_F
36.96,39.18,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F004.wav,Did you talk to him?,1,Ses05M_script01_1_F
39.02,43.08,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M004.wav,No.  I figured it was best to leave him alone.,1,Ses05M_script01_1_M
43.63,45.3,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav,He cried hard?,1,Ses05M_script01_1_F
74.42,81.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M009.wav,You know that Larry's not coming back and I know it.  So why do we go on letting him think that we believe with him?,5,Ses05M_script01_1_M
81.44,85.32,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F010.wav,"What do you want to do, argue with him?",5,Ses05M_script01_1_F
84.68,92.07,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M010.wav,I don't want to argue with him.  But it's time he knows that nobody else thinks that Larry's alive anymore.,5,Ses05M_script01_1_M
92.08,103.14,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M011.wav,"Why should he dream about him, walking around looking for him at night?  Do we contradict him?  Do we say straight out that we don't have any hope anymore, that we haven't had any hope for years now?",3,Ses05M_script01_1_M
103.52,106.05,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M012.wav,We have to say it to him.,5,Ses05M_script01_1_M
106.32,108.95,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F012.wav,how are you gonna prove it?  Can you prove it?,5,Ses05M_script01_1_F
108.56,114.28,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M013.wav,For Gods sake!  Three years!  Nobody comes back after three years.  That's insane!,3,Ses05M_script01_1_M
113.46,123.79,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F013.wav,"To you it is and to me, but not to him.  Now you can talk yourself until you're blue in the face, Chris, but there's no body and there's no grave.  So where are you?",5,Ses05M_script01_1_F
127.65,134.31,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F014.wav,"The trouble is the God damn newspapers.  I mean every every week a kid turns up, missing like longer than Larry.",3,Ses05M_script01_1_F
132.72,140.22,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M015.wav,"All right.  All right, mom.  Just listen.  You know why I invited Annie her, don't you?",5,Ses05M_script01_1_M
141.71,143.15,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M016.wav,You know.,2,Ses05M_script01_1_M
146.89,149.75,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M017.wav,I'm going to ask her to marry me.,2,Ses05M_script01_1_M
152.67,154.77,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M018.wav,It's not just my business.,5,Ses05M_script01_1_M
154.34,158.16,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav,"Well, what do you want me to do?  You're old enough to make- to know your own mind.",3,Ses05M_script01_1_F
157.49,159.75,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M019.wav,So it's okay then?  I should just go ahead and do it?,5,Ses05M_script01_1_M
161.13,163.92,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M020.wav,"Oh, so it isn't just my business?",3,Ses05M_script01_1_M
163.37,165.19,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F020.wav,I'm just saying.,5,Ses05M_script01_1_F
164.38,170.81,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M021.wav,You infuriate me sometimes.  Do you know that?  God.,3,Ses05M_script01_1_M
172.52,181.08,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M022.wav,"Isn't it your business, too, if dad -- if I tell dad and he throws a fit about it?  I mean, you have such a talent for ignoring things.",3,Ses05M_script01_1_M
180.16,183.47,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.wav,"I ignore what I got to ignore.  I mean, the girl is Larry's girl.",3,Ses05M_script01_1_F
182.78,185.01,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M023.wav,She is not Larry's girl!,3,Ses05M_script01_1_M
184.5,199.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav,"From your father's point of view he's not dead and she's still his girl.  Now, you can go on from there if you know where to go, Chris, but I don't know.  So what can I do for you?",3,Ses05M_script01_1_F
200.39,210.4,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M024.wav,"I don't know why it is but everytime I reach out for something I- that I want, I have to pull back because I might hurt somebody else.  My whole bloody life; time after time after time.",5,Ses05M_script01_1_M
209.77,213.17,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F023.wav,"Well, you're a considerate fella, there's nothing wrong in that",2,Ses05M_script01_1_F
211.44,213.46,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M025.wav,To hell with that!,3,Ses05M_script01_1_M
213.24,215.82,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F024.wav,Have you asked Annie yet?,2,Ses05M_script01_1_F
219.09,225.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav,"Well, what if she feels like your father?  And how do you know she will marry you?",2,Ses05M_script01_1_F
240.48,244.02,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F026.wav,"Well, the trouble is you never saw enough women.",2,Ses05M_script01_1_F
243.61,246.63,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M028.wav,So what?  I'm not fast with women.,3,Ses05M_script01_1_M
246.06,248.98,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F027.wav,"Well, I just don't see why it has to be Annie.",5,Ses05M_script01_1_F
